4248;"HERVIER GREGOIRE";"SCREAM TEST (SELECTION INTER-CE 2007) EX 1";"808";2006-10-26;NULL;NULL;NULL
4249;"BEYROUK MBAREK OULD";"ET LE CIEL A OUBLIE DE PLEUVOIR (SELECTION INTER-CE 2007) EX 1";"808";2006-10-26;NULL;NULL;NULL
4250;"BASSONG LUC";"COMMENT IMMIGRER EN FRANCE EN 20 LECONS (SELECTION INTER-CE 2007) EX 1";"808";2006-10-26;NULL;NULL;NULL
4251;"BONNET GEORGES";"LES YEUX DES CHIENS ONT TOUJOURS SOIF (SELECTION INTER-CE 2007) EX 1";"808";2006-10-26;NULL;NULL;NULL
4252;"AYMARD SYLVIE";"COURIR DANS LES BOIS SANS DESEMPARER (SELECTION INTER-CE 2007) EX 1";"808";2006-10-26;NULL;NULL;NULL
4253;"JOURDE PIERRE";"L'HEURE ET L'OMBRE (SELECTION INTER-CE 2007) EX 1";"808";2006-10-26;NULL;NULL;NULL
4254;"ROBIC SYLVIE";"LES DOIGTS ECORCHES (SELECTION INTER-CE 2007) EX 1";"808";2006-10-26;NULL;NULL;NULL
4255;"BONNET GEORGES";"LES YEUX DES CHIENS ONT TOUJOURS SOIF (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4256;"AYMARD SYLVIE";"COURIR DANS LES BOIS SANS DESEMPARER (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4257;"JOURDE PIERRE";"L'HEURE ET L'OMBRE (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4258;"BEY MAISSA";"BLEU BLANC VERT (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4259;"ROBIC SYLVIE";"LES DOIGTS ECORCHES (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4260;"MAISONNEUVE MICHEL";"LE CHIEN TCHETCHENE (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4261;"HERVIER GREGOIRE";"SCREAM TEST (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4262;"FOGLINO BERNARD";"LE THEATRE DES REVES (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4263;"BASSONG LUC";"COMMENT IMMIGRER EN FRANCE EN 20 LECONS (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4264;"BEYROUK MBAREK OULD";"ET LE CIEL A OUBLIE DE PLEUVOIR (SELECTION INTER-CE 2007) EX 2";"808";2006-10-26;NULL;NULL;NULL
4265;"INDRIDASON ARNALDUR";"LA CITE DES JARRES";"89";2006-12-10;"indridason.jpg";NULL;NULL
4266;"MAUVIGNIER LAURENT";"DANS LA FOULE";"808";2006-12-10;"mauv.jpg mauvv.jpg";NULL;NULL
4267;"BARBERY MURIEL";"L'ELEGANCE DU HERISSON";"808";2006-12-10;"barbe.jpg";NULL;NULL
4268;"IRVING JOHN";"JE TE RETROUVERAI";"810";2006-12-10;"irving.jpg irvingr.jpg";NULL;NULL
4269;"NOTHOMB AMELIE";"JOURNAL D'UNE HIRONDELLE";"808";2006-12-10;"nothombr.jpg nopthombv.jpg";NULL;NULL
4270;"HUSTON NANCY";"LIGNES DE FAILLE";"808";2006-12-10;"huston.jpg hustonv.jpg";NULL;NULL
4271;"SCHNEIDER MICHEL";"MARILYN DERNIERE SEANCE";"808";2006-12-10;"marir.jpg";NULL;NULL
4272;"MABANCKOU ALAIN";"MEMOIRES DE PORC-EPIC";"808";2006-12-10;"mab.jpg mabv.jpg";NULL;NULL
4273;"BARICCO ALESSANDRO";"OCEAN MER";"89";2006-12-10;"bar.jpg barv.jpg";NULL;NULL
4274;"WERBER BERNARD";"LE PAPILLON DES ETOILES";"SF";2006-12-10;"wer.jpg werv.jpg";NULL;NULL
4275;"CHALANDON SORJ";"UNE PROMESSE";"808";2006-12-10;"chal.jpg";NULL;NULL
4276;NULL;NULL;"SF";2006-12-10;NULL;NULL;NULL
4277;"ANGOT CHRISTINE";"RENDEZ-VOUS";"808";2006-12-10;"angotv.jpg";NULL;NULL
4278;"BRAUDEAU MICHEL";"SARABANDE";"808";2006-12-10;"braup.jpg brauv.jpg";NULL;NULL
4279;"HAYDER MO";"TOKYO";"89";2006-12-10;"mor2.jpg tokyob.JPG";NULL;NULL
4280;"CAPOTE TRUMAN";"LA TRAVERSEE DE L'ETE";"810";2006-12-10;"caportr.jpg capotv.jpg";NULL;NULL
4281;"PRIEST CHRISTOPHER";"LE MONDE INVERTI";"SF";2007-03-05;NULL;NULL;NULL
4282;"FARMER PHILIP JOSE";"LE FLEUVE DE L ETERNITE : LE LABYRINTHE MAGIQUE";"SF";2007-03-05;"";0000-00-00;""
4283;"FOSTER ALAN DEAN";"OUTLAND LOIN DE LA TERRE";"SF";2007-03-05;"";0000-00-00;""
4284;"FOSTER ALAN DEAN";"LE TROU NOIR";"SF";2007-03-05;"";0000-00-00;""
4285;"FOSTER ALAN DEAN";"LE CHOC DES TITANS";"SF";2007-03-05;"";0000-00-00;""
4286;"CARROLL JONATHAN";"LE PAYS DU FOU RIRE";"SF";2007-03-05;NULL;NULL;NULL
4287;"BRUNNER JOHN";"TOUS A ZANZIBAR TOME 1";"SF";2007-03-05;NULL;NULL;NULL
4288;"DICK PHILIP K.";"UBIK";"SF";2007-03-05;"";0000-00-00;""
4289;"VAN VOGT A.E.";"CREATEUR D'UNIVERS";"SF";2007-03-05;"";0000-00-00;""
4290;"VAN VOGT A.E.";"LE MONDE DES NON A";"SF";2007-03-05;"";0000-00-00;""
4291;"RODDENBERRY GENE";"STAR TREK";"SF";2007-03-05;NULL;NULL;NULL
4292;"COLLECTIF (NOUVELLES)";"UNIVERS 1985";"SF";2007-03-05;NULL;NULL;NULL
4293;"ASIMOV ISAAC";"LES ROBOTS";"SF";2007-03-05;NULL;NULL;NULL
4294;"SPIELBERG STEVEN";"GREMLINS";"SF";2007-03-05;NULL;NULL;NULL
4295;"COMPTON D.G.";"LA MORT EN DIRECT";"SF";2007-03-05;NULL;NULL;NULL
4296;"FARMER PHILIP JOSE";"LE FLEUVE DE L ETERNITE : LES DIEUX DU FLEUVE";"SF";2007-03-05;"";0000-00-00;""
4297;"BROWN FREDRIC";"L'UNIVERS EN FOLIE";"SF";2007-03-05;NULL;NULL;NULL
4298;"CLIFFORD D. SIMAK";"DEMAIN LES CHIENS";"SF";2007-03-05;NULL;NULL;NULL
4299;"PELOT PIERRE";"KID JESUS";"SF";2007-03-05;NULL;NULL;NULL
4300;"DICK PHILIP K.";"BLADE RUNNER";"SF";2007-03-05;"";0000-00-00;""
4301;"VERNE JULES";"LE CHATEAU DES CARPATHES";"SF";2007-03-05;NULL;NULL;NULL
4302;"VERNE JULES";"VINGT MILLE LIEUES SOUS LES MERS";"SF";2007-03-05;NULL;NULL;NULL
4303;"VERNE JULES";"LE TOUR DU MONDE EN 80 JOURS";"SF";2007-03-05;NULL;NULL;NULL
4304;"VERNE JULES";"VOYAGE AU CENTRE DE LA TERRE";"SF";2007-03-05;NULL;NULL;NULL
4305;"VERNE JULES";"L'ILE MYSTERIEUSE";"SF";2007-03-05;NULL;NULL;NULL
4306;"VERNE JULES";"LES 500 MILLIONS DE LA BEGUM";"SF";2007-03-05;NULL;NULL;NULL
4307;"VERNE JULES";"LES ENFANTS DU CAPITAINE GRANT 1";"SF";2007-03-05;NULL;NULL;NULL
4308;"VERNE JULES";"LES ENFANTS DU CAPITAINE GRANT 2";"SF";2007-03-05;NULL;NULL;NULL
4309;"VERNE JULES";"L'ILE MYSTERIEUSE 2";"SF";2007-03-05;NULL;NULL;NULL
4310;"WELLS H.G.";"LA GUERRE DES MONDES";"SF";2007-03-05;NULL;NULL;NULL
4311;"AILLON JEAN";"L'OBSCURE MORT DES DUCS";"P";2007-04-10;"ducg.jpg";NULL;NULL
4312;"RUFIN JEAN-CHRISTOPHE";"LE PARFUM D'ADAM";"P";2007-04-10;"rufing.jpg";NULL;NULL
4313;"COBEN HARLAN";"NE LE DIS A PERSONNE";"P";2007-04-10;"cobeng.jpg";NULL;NULL
4314;"INDRIDASON ARNALDUR";"LA VOIX";"P";2007-04-10;"indrig.jpg";NULL;NULL
4315;"GEMMEL NIKKI";"LA MARIEE MISE A NU";"810";2007-04-10;"gemmelg.jpg";NULL;NULL
4316;"JAUFFRET REGIS";"MICROFICTIONS";"808";2007-04-10;"jauffretg.jpg jauffreyv.jpg";NULL;NULL
4317;"CONSTANT PAULE";"LA BETE A CHAGRIN";"808";2007-04-10;"constantg.jpg constantv.jpg";NULL;NULL
4318;"AGUS MILENA";"MAL DE PIERRES";"850";2007-04-10;"agusm.jpg agusv.jpg";NULL;NULL
4319;"TEULE JEAN";"LE MAGASIN DES SUICIDES";"808";2007-04-10;"teulej.jpg teuleev.jpg";NULL;NULL
4320;"KENNEDY DOUGLAS";"LES DESARROIS DE NED ALLEN";"810";2007-04-10;"ken.jpg kenner.jpg";NULL;NULL
4321;"CARRERE EMMANUEL";"UN ROMAN RUSSE";"808";2007-04-10;"carrere.jpg carrv.jpg";NULL;NULL
4322;"DUGAIN MARC";"UNE EXECUTION ORDINAIRE";"808";2007-04-10;"dugain.jpg dugainv.jpg";NULL;NULL
4323;"BRISAC GENEVIEVE";"52 OU LA SECONDE VIE";"808";2007-04-10;"brisc.jpg";NULL;NULL
4324;"LEVY MARC";"MES AMIS MES AMOURS";"808";2007-04-10;"lev.jpg";NULL;NULL
4325;"PAASILINNA ARTO";"UN HOMME HEUREUX";"89";2007-04-10;"Paasilin.jpg";NULL;NULL
4326;"LEVY MARC";"LES ENFANTS DE LA LIBERTE";"808";2007-06-09;"levsdfhyr.jpg";NULL;NULL
4327;"GOETZ ADRIEN";"INTRIGUE A L'ANGLAISE";"808";2007-06-09;"goetzadrien.jpg";NULL;NULL
4328;"GIRAUD BRIGITTE";"L'AMOUR TRES SURESTIME";"808";2007-06-09;"giraudr.jpg giraudverso.jpg";NULL;NULL
4329;"KENNEDY DOUGLAS";"LA FEMME DU CINQUIEME";"810";2007-06-09;"kenr.jpg kenv.jpg";NULL;NULL
4330;"HARRISON JIM";"RETOUR EN TERRE";"810";2007-06-09;"harrisonr.jpg harrisonv.jpg";NULL;NULL
4331;"MANKELL HENNING";"TEA - BAG";"89";2007-06-09;"mankell.jpg mankellverso.jpg.jpg";NULL;NULL
4332;"VALLEJO FRANCOIS";"OUEST";"808";2007-06-09;"puestr.jpg ouestv.jpg";NULL;NULL
4333;"BEY MAISSA";"SOUS LE JASMIN LA NUIT";"808";2007-10-19;NULL;NULL;NULL
4334;"BEY MAISSA";"CETTE FILLE-LÀ";"808";2007-10-19;NULL;NULL;NULL
4335;"BALAERT ELLA";"CANAILLE BLUES  (SELECTION INTER-CE 2008)";"808";2007-11-15;"balaert.jpg";NULL;NULL
4336;"BLANC JEAN-NOEL";"LA PETITE PISCINE AU FOND DE LAQUARIUM  (SELECTION INTER-CE 2008)";"808";2007-11-15;"blanc.jpg";NULL;NULL
4337;"BORDAGE PIERRE";"PORTEURS D'ÂMES  (SELECTION INTER-CE 2008)";"P";2007-11-15;"bordage.jpg";NULL;NULL
4338;"BUCHER ANDRE";"DENEIGER LE CIEL  (SELECTION INTER-CE 2008)";"808";2007-11-15;"bucher.jpg";NULL;NULL
4339;"DELFINO JEAN-PAUL";"SAMBA TRISTE  (SELECTION INTER-CE 2008)";"808";2007-11-15;"delfino.jpg";NULL;NULL
4340;"FRADIER CATHERINE";"CAMINO 999  (SELECTION INTER-CE 2008)";"P";2007-11-15;"fradier.jpg";NULL;NULL
4341;"GOUIRAN MAURICE";"TRAIN BLEU TRAIN NOIR  (SELECTION INTER-CE 2008)";"808";2007-11-15;"gouiran.jpg";NULL;NULL
4342;"OLLAGNIER VIRGINIE";"TOUTES CES VIES QU'ON ABANDONNE  (SELECTION INTER-CE 2008)";"808";2007-11-15;"ollagnier.jpg";NULL;NULL
4343;"SILVAIN PIERRE";"JULIEN RETROUVE COLPORTEUR  (SELECTION INTER-CE 2008)";"808";2007-11-15;"silvain.jpg";NULL;NULL
4344;"SIZUN MARIE";"LA FEMME DE L'ALLEMAND  (SELECTION INTER-CE 2008)";"808";2007-11-15;"sizun.jpg";NULL;NULL
4345;"ALEXAKIS V.";"AP. J.-C.";"808";2007-11-18;"Alexakisg.jpg";NULL;NULL
4346;"HOEG PETER";"LA PETITE FILLE SILENCIEUSE";"89";2007-11-18;"hoegg.jpg hoegv.jpg";NULL;NULL
4347;"CUSK RACHEL";"ARLINGTON PARK";"810";2007-11-18;"cuskg.jpg cuskv.jpg";NULL;NULL
4348;"SCHMITT E.E.";"LORSQUE J'ETAIS UNE OEUVRE D'ART";"808";2007-11-18;"schmittg.jpg schmittv.jpg";NULL;NULL
4349;"DUPONT MONOD C.";"LA PASSION SELON JUETTE";"808";2007-11-18;"juetteg.jpg juettev.jpg";NULL;NULL
4350;"REINHARDT ERIC";"CENDRILLON";"808";2007-11-18;"reinhardtg.jpg reinhardtv.jpg";NULL;NULL
4351;"COHEN ALBERT";"LE LIVRE DE MA MERE";"808";2007-11-18;"coheng.jpg";NULL;NULL
4352;"LESSING DORIS";"UN ENFANT DE L'AMOUR";"810";2007-11-18;"lessingg.jpg lessingv.jpg";NULL;NULL
4353;"ROWLING J.K.";"HARRY POTTER ET LES RELIQUES DE LA MORT T.7";"810";2007-11-18;"potterg.jpg";NULL;NULL
4354;"LEROY G.";"ALABAMA SONG";"808";2007-11-18;"alamabag.jpg alamabav.jpg";NULL;NULL
4355;"ONO DIT BIOT C.";"BIRMANE";"808";2007-11-18;"birmane.jpg birmanev.jpg";NULL;NULL
4356;"DE VIGAN DELPHINE";"NO ET MOI";"808";2007-11-18;"nog.jpg nov.jpg";NULL;NULL
4357;"CLAUDEL P.";"LE RAPPORT DE BRODECK";"808";2007-11-18;"claudelrecto.jpg.jpg";NULL;NULL
4358;"PESSL M.";"LA PHYSIQUE DES CATASTROPHES";"810";2007-11-18;"pesslr.jpg pesslv.jpg";NULL;NULL
4359;"INDRIDASON A.";"LA FEMME EN VERT";"P";2007-11-18;"indrir.jpg indriv.jpg";NULL;NULL
4360;"ROLIN J.";"L'EXPLOSION DE LA DURITE";"808";2007-11-18;"roling.jpg rolingv.jpg";NULL;NULL
4361;"SALVAYRE L.";"PORTRAIT DE L'ECRIVAIN EN ANIMAL DOMESTIQUE";"808";2007-11-18;"salvayreg.jpg salvayrev.jpg";NULL;NULL
4362;"ADAM OLIVIER";"A L'ABRI DE RIEN";"808";2007-11-18;"adamor.jpg adamov.jpg";NULL;NULL
4363;"NOTHOMB A.";"NI D'EVE NI D'ADAM";"808";2007-11-18;"eveg.jpg ever.jpg";NULL;NULL
4364;"PENNAC D.";"CHAGRIN D'ECOLE";"808";2007-11-18;"pennacdr.jpg pennacdv.jpg";NULL;NULL
4365;"FOTTORINO E.";"BAISERS DE CINEMA";"808";2007-11-18;"foottog.jpg fottor.jpg";NULL;NULL
4366;"LARSSON S.";"LES HOMMES QUI N'AIMAIENT PAS LES FEMMES MILLENIUM 1";"P";2007-11-18;"larrsong.jpg larssonv.jpg";NULL;NULL
4367;"LARSSON S.";"LA FILLE QUI REVAIT D'UN BIDON D'ESSENCE ET D'UNE ALLUMETTE MILLENIUM 2";"P";2007-11-18;"larsson2g.jpg larsson2v.jpg";NULL;NULL
4368;"LARSSON S.";"LA REINE DANS LE PALAIS DES COURANTS D'AIR MILLENIUM 3";"P";2007-11-18;"larsson3g.jpg larsson3v.jpg";NULL;NULL
4369;"WERBER B.";"LE MYSTERE DES DIEUX";"SF";2007-11-18;"werberrdieux.jpg werbervdieux.jpg";NULL;NULL
4370;"DANIEL ANTOINE B";"INCA : T3 LA LUMIÈRE DU MACHU PICCHU";"808";2008-01-15;NULL;NULL;NULL
4371;"DUQUESNE J.";"LES HERITIERES  TOME 2";"808";2008-02-29;NULL;NULL;NULL
4372;"MC INTOSH FIONA";"LE DERNIER SOUFFLE : LE DON T1";"SF";2008-04-24;"donr.JPG DONV.JPG";NULL;NULL
4373;"MC INTOSH FIONA";"LE DERNIER SOUFFLE : LE SANG T.2";"SF";2008-04-24;"SANRR.JPG SANGV.JPG";NULL;NULL
4374;"MC INTOSH FIONA";"LE DERNIER SOUFFLE : L'AME T.3";"SF";2008-04-24;"AMER.JPG AMEV.JPG";NULL;NULL
4375;"MARTIN ROGER";"JUSQU'A CE QUE MORT S'ENSUIVE";"P";2008-04-24;"MORTR.JPG MORTV.JPG";NULL;NULL
4376;"GAVALDA ANNA";"LA CONSOLANTE";"808";2008-04-24;"GAVALG.JPG GAVALB.JPG";NULL;NULL
4377;"MAC DONALD PATRICIA";"RAPT DE NUIT";"P";2008-04-24;"RAPTR.JPG RAPTV.JPG";NULL;NULL
4378;"BARD PATRICK";"LE CHIEN DE DIEU";"808";2008-04-24;"BARDR.JPG BARDV.JPG";NULL;NULL
4379;"MUSSO GUILLAUME";"JE REVIENS TE CHERCHER";"808";2008-04-24;"MUSSOR.JPG MUSSOV.JPG";NULL;NULL
4380;"INDRIDASON ARNALDUR";"L'HOMME DU LAC";"P";2008-04-24;"INDRIR.JPG INDRIV.JPG";NULL;NULL
4381;"MEYER KAI";"LA FILLE DE L'ALCHIMISTE";"SF";2008-04-24;"ALCHIR.JPG ALCHIV.JPG";NULL;NULL
4382;"ACHACHE CAROLE";"LA PLAGE DE TROUVILLE";"808";2008-04-24;"ACHACHER.JPG ACHACHEV.JPG";NULL;NULL
4383;"SANSAL BOUALEM";"LE VILLAGE DE L'ALLEMAND";"808";2008-04-24;"BOURALR.JPG BOUALV.JPG";NULL;NULL
4384;"TEULE JEAN";"LE MONTESPAN";"808";2008-04-24;"TEULER.JPG TEULEV.JPG";NULL;NULL
4385;"MOSBY STEVE";"UN SUR DEUX";"P";2008-04-24;"MOSBYR.JPG MOSBYV.JPG";NULL;NULL
4386;"COBEN HARLAN";"DANS LES BOIS";"P";2008-04-24;"COBENR.JPG COBENV.JPG";NULL;NULL
4387;"TOLKIEN J.R.R.";"LES ENFANTS DE HURIN";"SF";2008-04-24;"TOLKR.JPG TOLKV.JPG";NULL;NULL
4388;"ERNAUX ANNIE";"LES ANNEES";"808";2008-04-24;"ERNAUXR.JPG ERNAUDV.JPG";NULL;NULL
4389;"SARAMAGO J";"L'AVEUGLEMENT";"89";2008-09-09;NULL;NULL;NULL
4390;"MCEWAN IAN";"SUR LA PLAGE DE CHESIL";"810";2008-09-15;"chesilr.jpg";NULL;NULL
4391;"PANCOL KATHERINE";"LES YEUX JAUNES DES CROCODILES";"808";2008-09-15;"pancolr.jpg pancolv.jpg";NULL;NULL
4392;"PANCOL KATHERINE";"LA VALSE LENTE DES TORTUES";"808";2008-09-15;"pancol2r.jpg pancol2v.jpg";NULL;NULL
4393;"LODGE DAVID";"LA VIE EN SOURDINE";"810";2008-09-15;"lodger.jpg lodgev.jpg";NULL;NULL
4394;"NOTHOMB AMELIE";"LE FAIT DU PRINCE";"808";2008-09-15;"nothomr.jpg";NULL;NULL
4395;"BATAILLE CHRISTOPHE";"LE REVE DE MACHIAVEL";"808";2008-09-15;"batailler.jpg bataillev.jpg";NULL;NULL
4396;"NIMIER MARIE";"LES INSEPARABLES";"808";2008-09-15;"nimierr.jpg nimierv.jpg";NULL;NULL
4397;"ROLIN OLIVIER";"UN CHASSEUR DE LIONS";"808";2008-09-15;"lionr.jpg lionv.jpg";NULL;NULL
4398;"JAUFFRET REGIS";"LACRIMOSA";"808";2008-09-15;"lacriver.jpg";NULL;NULL
4399;"GOBY VALENTINE";"QUI TOUCHE A MON CORPS JE LE TUE";"808";2008-09-15;"gobyr.jpg gobyv.jpg";NULL;NULL
4400;"FORD RICHARD";"L'ETAT DES LIEUX";"808";2008-09-15;"lieur.jpg lieuv.jpg";NULL;NULL
4401;"MILLET CATHERINE";"JOUR DE SOUFFRANCE";"808";2008-09-15;"milletr.jpg milletv.jpg";NULL;NULL
4402;"VARGAS FRED";"UN LIEU INCERTAIN";"P";2008-09-15;"vargaslieu.jpg vargasv.jpg";NULL;NULL
4403;"VARGAS FRED";"LES JEUX DE L'AMOUR ET DE LA MORT";"808";2008-09-15;"vargasjr.jpg vargasjv.jpg";NULL;NULL
4404;"SAM ANNA";"LES TRIBULATIONS D'UNE CAISSIERE";"000";2008-11-30;"caisseg.jpg";NULL;NULL
4405;"GRANDES ALMUDENA";"LE COEUR GLACE";"860";2008-11-30;"coeurg.jpg coeurv.jpg";NULL;NULL
4406;"MERCIER PASCAL";"TRAIN DE NUIT POUR LISBONNE";"830";2008-11-30;"traing.jpg";NULL;NULL
4407;"RAHIMI ATIQ";"SYNGUE SABOUR : PIERRE DE PATIENCE";"808";2008-11-30;"atiqg.jpg";NULL;NULL
4408;"SUBERCASEAUX E.";"UNE SEMAINE EN OCTOBRE";"860";2008-11-30;"ocotbreg.jpg";NULL;NULL
4409;"CUSSET CATHERINE";"UN BRILLANT AVENIR";"808";2008-11-30;"cussetg.jpg";NULL;NULL
4410;"BROOKS GERALDINE";"LE LIVRE D'HANNA";"808";2008-11-30;"brooksg.jpg";NULL;NULL
4411;"MCCARTEN ANTHONY";"MORT D'UN SUPERHEROS";"810";2008-11-30;"superg.jpg";NULL;NULL
4412;"FOURNIER JEAN-LOUIS";"OÙ ON VA PAPA ?";"808";2008-11-30;"papag.jpg";NULL;NULL
4413;"LE CLEZIO J.M.G";"RITOURNELLE DE LA FAIM";"808";2008-11-30;"ritourg.jpg";NULL;NULL
4414;"LACKBERG CAMILLA";"LA PRINCESSE DES GLACES";"89";2008-11-30;"glaceg.jpg";NULL;NULL
4415;"SONNET MARTINE";"ATELIER 62 LE TEMPS QU'IL FAIT (SELECTION INTER-CE 2009)";"808";2008-11-30;"sonnetr.jpg";NULL;NULL
4416;"ROGER MARIE-SABINE";"LA TETE EN FRICHE (SELECTION INTER-CE 2009)";"808";2008-11-30;"rogerv.jpg";NULL;NULL
4417;"MOORE ANTONY";"SWAP (SELECTION INTER-CE 2009)";"810";2008-11-30;"swaprect.jpg";NULL;NULL
4418;"KERANGAL MAYLIS DE";"CORNICHE KENNEDY (SELECTION INTER-CE 2009)";"808";2008-12-05;"kennedyr.jpg";NULL;NULL
4419;"O'RIORDAN KATE";"LE GARCON DANS LA LUNE (SELECTION INTER-CE 2009)";"810";2008-11-30;"kater.jpg";NULL;NULL
4420;"PIAZZA ANTOINE";"LA ROUTE DE TASSIGA (SELECTION INTER-CE 2009)";"808";2008-11-30;"piazzar.jpg";NULL;NULL
4421;"LEGATOVA KVETA";"LA BELLE DE JOZA (SELECTION INTER-CE 2009)";"89";2008-11-30;"jozar.jpg";NULL;NULL
4422;"HERGEL OLAV";"L'OTAGE (SELECTION INTER-CE 2009)";"89";2008-11-30;"olareverso.jpg.jpg";NULL;NULL
4423;"BIELSKI NELLA";"C'ETAIT L'AN 42 (SELECTION INTER-CE 2009)";"808";2008-12-05;"bielskir.jpg";NULL;NULL
4424;"MCNAY MARK";"UN JOUR SANS (SELECTION INTER-CE 2009)";"810";2008-11-30;"mcnayr.jpg";NULL;NULL
4425;NULL;NULL;"SF";2008-12-05;NULL;NULL;NULL
4426;"GALLAY CLAUDIE";"LES DEFERLANTES";"808";2008-11-30;"gallyr.jpg";NULL;NULL
4427;"WERBER BERNARD";"PARADIS SUR MESURE";"SF";2008-11-30;"werberr.jpg";NULL;NULL
4428;"DEL AMO JEAN-BAPTISTE";"UNE EDUCATION LIBERTINE";"808";2008-11-30;"liberr.jpg liverv.jpg";NULL;NULL
4429;"DUONG THU HUONG";"AU ZENITH";"89";2009-04-18;"zenith.jpg zenithdos.JPG";NULL;NULL
4430;"PELOT PIERRE";"LES PROMENEUSES SUR LE BORD DU CHEMIN";"808";2009-04-18;"promeneuse.jpg promeneusedos.JPG";NULL;NULL
4431;"ARNALDUR INDRIDASON";"HIVER ARCTIQUE";"P";2009-04-18;"hiver.jpg hiverdos.JPG";NULL;NULL
4432;"ROWLING J.K.";"LES CONTES DE BEEDLE LE BARDE";"SF";2009-04-18;"contesg.jpg";NULL;NULL
4433;"ASSOULINE PIERRE";"LES INVITES";"808";2009-04-18;"invites.jpg invitesdos.JPG";NULL;NULL
4434;"BOURDIN FRANCOISE";"SANS REGRETS";"808";2009-04-18;"regret.jpg regretsdos.JPG";NULL;NULL
4435;"HORNBY NICK";"HAUTE FIDELITE";"810";2009-04-18;"hifi.jpg hifidos.JPG";NULL;NULL
4436;"LEVISON IAIN";"TROIS HOMMES DEUX CHIENS ET UNE LANGOUSTE";"810";2009-04-18;"langouste.jpg langoustedos.JPG";NULL;NULL
4437;"MAINARD DOMINIQUE";"POUR VOUS";"808";2009-04-18;"vous.jpg vousdos.JPG";NULL;NULL
4438;"COSSE LAURENCE";"AU BON ROMAN";"808";2009-04-18;"roman2.jpg romandos2.JPG";NULL;NULL
4439;"DANTZIG CHARLES";"ENCYCLOPEDIE CAPRICIEUSE DU TOUT ET DU RIEN";"808";2009-04-18;"encyclo.jpg encyclodos.JPG";NULL;NULL
4440;"COE JONATHAN";"LA PLUIE AVANT QU'ELLE NE TOMBE";"810";2009-04-18;"pluie.jpg pluiedos.JPG";NULL;NULL
4441;"VAN CAUWELAERT DIDIER";"LA MAISON DES LUMIERES";"808";2009-04-18;"maison.jpg maisondos.JPG";NULL;NULL
4442;"LABRO PHILIPPE";"LES GENS";"808";2009-04-18;"gens.jpg labrodos.JPG";NULL;NULL
4443;"LETHIELLEUX MAUD";"DIS OUI NINON";"808";2009-04-18;"ninon.jpg ninondos.JPG";NULL;NULL
4444;"SHAFFER M.A., BARROWS A.";"LE CERCLE LITTERAIRE DES AMATEURS D'EPLUCHURES DE PATATES";"810";2009-06-29;"cercle.jpg cercle0003.JPG";NULL;NULL
4445;"GIRAUDEAU BERNARD";"CHER AMOUR";"808";2009-06-29;"giraudeau.JPG giraudeau0001.JPG";NULL;NULL
4446;"TEULE JEAN";"MANGEZ-LE SI VOUS VOULEZ";"808";2009-06-29;"qdsqsdg.jpg";NULL;NULL
4447;"KENNEDY DOUGLAS";"QUITTER LE MONDE";"810";2009-06-29;"quitter.JPG quitter0001.JPG";NULL;NULL
4448;"LEVY MARC";"LE PREMIER JOUR";"808";2009-06-29;"levypremier.JPG levypremier0001.JPG";NULL;NULL
4449;"PEEBLES FRANCES DE PONTES";"LA COUTURIERE";"810";2009-06-29;"couturiere.JPG couturiere0001.JPG";NULL;NULL
4450;NULL;NULL;"808";2009-06-29;NULL;NULL;NULL
4451;"MUNRO ALICE";"FUGITIVES";"810";2009-06-29;"fugitives.JPG fugitives0001.JPG";NULL;NULL
4452;"BESSON PHILIPPE";"LA TRAHISON DE THOMAS SPENCER";"808";2009-06-29;"trahison.JPG trahison0001.JPG";NULL;NULL
4453;"JAENADA PHILIPPE";"PLAGE DE MANACCORA , 16H30";"808";2009-06-29;"plage.JPG plage0001.JPG";NULL;NULL
4454;"SCHMITT ERIC EMMANUEL";"LE SUMO QUI NE POUVAIT PAS GROSSIR";"808";2009-06-29;"sumo.JPG sumo0001.JPG";NULL;NULL
4455;"LENOIR FREDERIC";"SOCRATE, JESUS, BOUDDHA TROIS MAITRES DE VIE";"89";2009-06-29;"socrate.JPG socrate0001.JPG";NULL;NULL
4456;"PAASILINNA ARTO";"LES DIX FEMMES DE L'INDUSTRIEL RAUNO RAMEKORPI";"89";2009-06-29;"femmes.JPG femmes0001.JPG";NULL;NULL
4457;"MUSSO GUILLAUME";"QUE SERAIS-JE SANS TOI ?";"808";2009-06-29;"sanstoi.JPG sanstoi0001.JPG";NULL;NULL
